city_id,ciy_name,
9085,Valle de Santiago,Mexico
9086,Aipromades Lago de Chapala,Mexico
9087,Prefeitura de São José dos Pinhais,Brazil
9088,Municipality of San Antonio de Areco,Argentina
9089,Municipality of San Martín de los Andes,Argentina
9090,Prefeitura de Pato Branco,Brazil
9091,Prefeitura de Niterói,Brazil
9092,Municipalidad de Independencia,Chile
9093,Ciudad de Asunción,Paraguay
9094,Municipalidad de San José,Costa Rica
9095,Prefeitura de Pedreira,Brazil
9096,Municipalidad Distrital de La Molina,Peru
9097,Alcaldía de Ríohacha,Colombia
9098,Municipality of Recife,Brazil
9099,Prefeitura de Cruzeiro do Sul,Brazil
9100,Municipalidad  de Rosario,Argentina
9101,Municipality of Coronel Dominguez,Argentina
9102,Busbanza,Colombia
9103,Itagüí,Colombia
9104,Municipalidad de Peñalolén,Chile
9105,Municipalidad de Tampico,Mexico
9106,Municipalidad de Independencia,Chile
9107,Ayuntamiento de Apodaca,Mexico
9108,Prefeitura de Porto Velho,Brazil
9109,Prefeitura de Itapoá,Brazil
9110,Municipality of Resistencia,Argentina
9111,Santiago de Cali,Colombia
9112,Prefeitura de Cruzeiro do Sul,Brazil
9113,Prefeitura de Porto Velho,Brazil
9114,Playa del Carmen,Mexico
9115,Arteaga,Argentina
9116,Alcaldía de Sincelejo,Colombia
9117,Lince,Peru
9118,Prefeitura de Brasiléia,Brazil
9119,Prefeitura Municipal de Sumaré,Brazil
9120,Municipalidad de Machu Picchu,Peru
9121,Región Metropolitana de Santiago,Chile
9122,Arteaga,Argentina
9123,Municipality of Coronel Dominguez,Argentina
9124,Ayuntamiento de Chihuahua,Mexico
9125,Municipality of Coronel Dominguez,Argentina
9126,General Pueyrredon,Argentina
9127,Gobierno Municipal de León de los Aldamas,Mexico
9128,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico
9129,Crespo,Argentina
9130,Distrito Metropolitano de Quito,Ecuador
9131,Prefeitura de São Luís,Brazil
9132,Alcaldia de Pereira,Colombia
9133,Prefeitura de Pau Brasil,Brazil
9134,Municipality of Belo Horizonte,Brazil
9135,Alcaldia Distrital de Cartagena de Indias,Colombia
9136,Prefeitura de Joaçaba,Brazil
9137,Guatemala City,Guatemala
9138,Crespo,Argentina
9139,Ayuntamiento de Hermosillo,Mexico
9140,Valle de Santiago,Mexico
9141,Prefeitura de Serra Talhada,Brazil
9142,Mongui,Colombia
9143,Alcaldía Distrital de Santa Marta,Colombia
9144,Junta Intermunicipal de Medio Ambiente Region Valles (JIMAV),Mexico
9145,Corrales,Colombia
9146,Santa Fé Ciudad,Argentina
9147,Municipalidad de la Ciudad de Neuquén,Argentina
9148,Municipality of Recife,Brazil
9149,Ayuntamiento de Culiacán,Mexico
9150,Reconquista,Argentina
9151,Presidencia Municipal de Saltillo,Mexico
9152,Prefeitura de Osasco,Brazil
9153,Alcaldía de Ibagué,Colombia
9154,Ayuntamiento de Morelia,Mexico
9155,Municipio de Loja,Ecuador
9156,Ayuntamiento de Puerto Vallarta,Mexico
9157,Ayuntamiento de Chihuahua,Mexico
9158,Municipalidad de San José,Costa Rica
9159,Bogotá Distrito Capital,Colombia
9160,Municipalidad de Tampico,Mexico
9161,Municipalidad de Comas,Peru
9162,Municipalidad Cerro Navia,Chile
9163,Municipio de Chitré,Panama
9164,Prefeitura de Guabiruba,Brazil
9165,Municipalidad de Desamparados,Costa Rica
9166,Municipio de Mérida,Mexico
9167,Prefeitura de Caruaru,Brazil
9168,Prefeitura Municipal de Petrolina,Brazil
9169,Godoy Cruz,Argentina
9170,Renca,Chile
9171,Crespo,Argentina
9172,Renca,Chile
9173,Municipalidad de Maipú,Chile
9174,Municipalidad de La Serena,Chile
9175,Municipalidad de Magdalena del Mar,Peru
9176,Municipalidad de Desamparados,Costa Rica
9177,Prefeitura Municipal de Contagem,Brazil
9178,Municipality of Resistencia,Argentina
9179,Ciudad de Juárez,Mexico
9180,Guaminí,Argentina
9181,Santiago de Cali,Colombia
9182,Municipalidad de Peñalolén,Chile
9183,Prefeitura Municipal de Canoas,Brazil
9184,Prefeitura de Betim,Brazil
9185,Región Metropolitana de Santiago,Chile
9186,Prefeitura Municipal de Canoas,Brazil
9187,Municipality of Recife,Brazil
9188,Gobierno Autónomo Municipal de Tarija,Bolivia
9189,Ayuntamiento de Zapopan,Mexico
9190,Alcaldía de Ríohacha,Colombia
9191,Prefeitura de Florianópolis,Brazil
9192,Municipality of Recife,Brazil
9193,Gobierno Autónomo Municipal de Tarija,Bolivia
9194,San Carlos Sud,Argentina
9195,Prefeitura de Extrema,Brazil
9196,Guatemala City,Guatemala
9197,Municipio de Iztapa,Guatemala
9198,Corrales,Colombia
9199,Alcaldía Distrital de Barranquilla,Colombia
9200,Municipality of Patagones,Argentina
9201,Ocú,Panama
9202,Municipalidad de Magdalena del Mar,Peru
9203,Ramona,Argentina
9204,Alcaldia de Pereira,Colombia
9205,Municipalidad de Belén,Costa Rica
9206,Lince,Peru
9207,Alcaldia Distrital de Cartagena de Indias,Colombia
9208,Municipality of Porto Alegre,Brazil
9209,Ramona,Argentina
9210,General Pueyrredon,Argentina
9211,Prefeitura Municipal de Contagem,Brazil
9212,Alcaldía de Cuenca,Ecuador
9213,Prefeitura Municipal de Canoas,Brazil
9214,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico
9215,San Carlos Sud,Argentina
9216,San Bernardo,Chile
9217,Municipio de Torreón,Mexico
9218,Prefeitura de Rafard,Brazil
9219,Municipalidad de Avellaneda,Argentina
9220,Godoy Cruz,Argentina
9221,Ayuntamiento de Atenguillo,Mexico
9222,Ayuntamiento de Celaya,Mexico
9223,Junta Intermunicipal de Medio Ambiente Region Valles (JIMAV),Mexico
9224,Gámeza,Colombia
9225,Guaminí,Argentina
9226,Puerto Varas,Chile
9227,Municipio de Escuintla,Guatemala
9228,Municipality of Belo Horizonte,Brazil
9229,Goicoechea,Costa Rica
9230,Mexico City,Mexico
9231,Gobierno Municipal de León de los Aldamas,Mexico
9232,Prefeitura de Niterói,Brazil
9233,Chacabuco,Argentina
9234,Prefeitura de Rolândia,Brazil
9235,Ciudad de Asunción,Paraguay
9236,Alcaldía de Ibagué,Colombia
9237,Municipality of San Pedro Tlaquepaque,Mexico
9238,General Pueyrredon,Argentina
9239,Uranga,Argentina
9240,Bogotá Distrito Capital,Colombia
9241,Alcaldia de Valdivia,Chile
9242,Municipality of Corrientes,Argentina
9243,Municipalidad de Miraflores,Peru
9244,Zinacantepec,Mexico
9245,Prefeitura de Iperó,Brazil
9246,Municipality of Curitiba,Brazil
9247,Metropolitan Municipality of Lima,Peru
9248,Ayuntamiento de Apodaca,Mexico
9249,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico
9250,Municipality of Tópaga,Colombia
9251,Ayuntamiento de Puerto Vallarta,Mexico
9252,Alcaldia de Montería,Colombia
9253,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico
9254,Prefeitura Municipal de Canoas,Brazil
9255,Crespo,Argentina
9256,Godoy Cruz,Argentina
9257,Ayuntamiento de Cuernavaca,Mexico
9258,Gobierno Municipal de León de los Aldamas,Mexico
9259,Paraíso,Costa Rica
9260,Envigado,Colombia
9261,Municipality of Coronel Dominguez,Argentina
9262,Santa Fé Ciudad,Argentina
9263,Santiago de Cali,Colombia
9264,Envigado,Colombia
9265,Municipalidad de Independencia,Chile
9266,Region Metropolitana de Guadalajara,Mexico
9267,Municipality of Fortaleza,Brazil
9268,Municipality of San Antonio de Areco,Argentina
9269,Guaminí,Argentina
9270,Alcaldía de Yopal,Colombia
9271,Prefeitura de Caruaru,Brazil
9272,Ciudad Madero,Mexico
9273,Prefeitura de Brumadinho,Brazil
9274,Prefeitura de Canápolis,Brazil
9275,Municipio de Santa Catarina Pinula,Guatemala
9276,Municipalidad de General Alvear (Mendoza),Argentina
9277,Municipalidad de Talca,Chile
9278,Prefeitura de Florianópolis,Brazil
9279,Ayuntamiento de Cuernavaca,Mexico
9280,Municipalidad de La Paz,Bolivia
9281,Prefeitura do Rio de Janeiro,Brazil
9282,Prefeitura de São Leopoldo,Brazil
9283,Prefeitura da Cidade de São José do Rio Preto,Brazil
9284,Municipality of Rauch,Argentina
9285,Municipalidad de Cañas,Costa Rica
9286,Prefeitura de Campo Grande,Brazil
9287,Municipality of San Martín de los Andes,Argentina
9288,Prefeitura Municipal de São José dos Campos,Brazil
9289,Bogotá Distrito Capital,Colombia
9290,Municipalidad Distrital de La Molina,Peru
9291,Mongua,Colombia
9292,Municipality of Porto Alegre,Brazil
9293,Prefeitura de Pau Brasil,Brazil
9294,Municipality of Campinas,Brazil
9295,Prefeitura de Cocal do Sul,Brazil
9296,Itagüí,Colombia
9297,Prefeitura Municipal de Sumaré,Brazil
9298,Municipalidad de Cañas,Costa Rica
9299,Municipalidad de San Isidro (Lima),Peru
9300,Municipalidad de Puerto Barrios,Guatemala
9301,Coatzacoalcos,Mexico
9302,Mexico City,Mexico
9303,Municipalidad de Provincial de Arequipa,Peru
9304,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),Mexico
9305,Municipalidad Distrital de Jesús María,Peru
9306,San Justo (Argentina),Argentina
9307,Municipio de Iztapa,Guatemala
9308,Prefeitura de Iperó,Brazil
9309,Prefeitura Municipal de Petrolina,Brazil
9310,Prefeitura Municipal de João Pessoa,Brazil
9311,Ayuntamiento de Atenguillo,Mexico
9312,Paraíso,Costa Rica
9313,Prefeitura de Rafard,Brazil
9314,Municipalidad de San Borja,Peru
9315,Alcaldía de Cúcuta,Colombia
9316,Prefeitura de Engenheiro Coelho,Brazil
9317,Prefeitura Municipal de Sumaré,Brazil
9318,Comodoro Rivadavia,Argentina
9319,Itagüí,Colombia
9320,Municipality of Ambato,Ecuador
9321,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),Mexico
9322,Prefeitura Municipal de João Pessoa,Brazil
9323,Ciudad de Mendoza,Argentina
9324,Ayuntamiento de San Luis Potosí,Mexico
9325,Prefeitura de Osasco,Brazil
9326,Municipalidad de Independencia,Chile
9327,Municipality of Resistencia,Argentina
9328,Municipality of Curitiba,Brazil
9329,Municipalidad de Independencia (Peru),Peru
9330,Prefeitura de Brumadinho,Brazil
9331,San Antonio,Chile
9332,Renca,Chile
9333,Municipalidad de Desamparados,Costa Rica
9334,Prefeitura de Iperó,Brazil
9335,City of Buenos Aires,Argentina
9336,Zinacantepec,Mexico
9337,Municipality of Caldas,Colombia
9338,Prefeitura de Pedreira,Brazil
9339,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),Mexico
9340,Municipalidad de Peñalolén,Chile
9341,City of Buenos Aires,Argentina
9342,San Rafael de Heredia,Costa Rica
9343,San Justo (Argentina),Argentina
9344,Municipality of Rauch,Argentina
9345,Prefeitura de São Cristóvão,Brazil
9346,Prefeitura Municipal de Sertãozinho,Brazil
9347,Municipality of Belo Horizonte,Brazil
9348,Municipalidad de Montecarlo,Argentina
9349,Ayuntamiento de Atenguillo,Mexico
9350,Prefeitura de Campina Grande,Brazil
9351,Municipalidad de Independencia (Peru),Peru
9352,Municipalidad Cerro Navia,Chile
9353,Lince,Peru
9354,Prefeitura de Porto Velho,Brazil
9355,Municipality of Belo Horizonte,Brazil
9356,Comodoro Rivadavia,Argentina
9357,Oreamuno,Costa Rica
9358,San Bernardo,Chile
9359,Prefeitura de Dois Irmãos,Brazil
9360,Prefeitura de Osasco,Brazil
9361,Alcaldia de Montería,Colombia
9362,Municipio de Escuintla,Guatemala
9363,Prefeitura de São Leopoldo,Brazil
9364,Municipalidad de Avellaneda,Argentina
9365,Municipalidad de Independencia,Chile
9366,Coatzacoalcos,Mexico
9367,Lince,Peru
9368,Camilo Aldao,Argentina
9369,Municipalidad de Maipú,Chile
9370,Prefeitura de Santa Bárbara,Brazil
9371,Municipalidad de Quepos,Costa Rica
9372,Alcaldía de Cúcuta,Colombia
9373,Prefeitura de Nova Santa Rita,Brazil
9374,City of Monterrey,Mexico
9375,Municipalidad de Portoviejo,Ecuador
9376,General Pueyrredon,Argentina
9377,Prefeitura de Pato Branco,Brazil
9378,San Antonio,Chile
9379,Municipalidad de Montecarlo,Argentina
9380,Comodoro Rivadavia,Argentina
9381,Municipalidad de Providencia,Chile
9382,Municipalidad de Concepción,Chile
9383,Ayuntamiento de San Luis Potosí,Mexico
9384,Ayuntamiento de Victoria (Tamaulipas),Mexico
9385,Prefeitura Municipal de Canoas,Brazil
9386,Municipality of Campinas,Brazil
9387,Zarcero,Costa Rica
9388,Prefeitura de Monteiro Lobato,Brazil
9389,Prefeitura de Osasco,Brazil
9390,Arteaga,Argentina
9391,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico
9392,Girardota,Colombia
9393,Prefeitura Municipal de Petrolina,Brazil
9394,Alcaldía Distrital de Barranquilla,Colombia
9395,Chacabuco,Argentina
9396,Ayuntamiento de Zapopan,Mexico
9397,Gámeza,Colombia
9398,Municipalidad de Tampico,Mexico
9399,Municipality of Campinas,Brazil
9400,Municipalidad de San José,Costa Rica
9401,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico
9402,Ayuntamiento de Victoria (Tamaulipas),Mexico
9403,Prefeitura de Monteiro Lobato,Brazil
9404,Municipality of Porto Alegre,Brazil
9405,Municipality of Resistencia,Argentina
9406,Prefeitura de Sobral,Brazil
9407,Municipalidad de Montecarlo,Argentina
9408,Bogotá Distrito Capital,Colombia
9409,Prefeitura Municipal de Boa Vista,Brazil
9410,Ayuntamiento de Hermosillo,Mexico
9411,Ayuntamiento de Celaya,Mexico
9412,Coatzacoalcos,Mexico
9413,San Bernardo,Chile
9414,Municipality of San Martín de los Andes,Argentina
9415,Prefeitura Municipal de Petrolina,Brazil
9416,Municipio de San Pedro de Urabá,Colombia
9417,Busbanza,Colombia
9418,Municipality of San Antonio de Areco,Argentina
9419,Prefeitura de Campina Grande,Brazil
9420,Municipalidad de Independencia (Peru),Peru
9421,Gobierno Municipal de Toluca de Lerdo,Mexico
9422,Prefeitura Municipal de Sumaré,Brazil
9423,Lince,Peru
9424,Municipalidad de Magdalena del Mar,Peru
9425,Rio das Flores,Brazil
9426,Municipalidad de Concepción,Chile
9427,Prefeitura Municipal de Santos,Brazil
9428,Prefeitura Municipal de Petrolina,Brazil
9429,Gobierno Municipal de León de los Aldamas,Mexico
9430,Prefeitura de Rafard,Brazil
9431,Metepec,Mexico
9432,Corrales,Colombia
9433,Crespo,Argentina
9434,Municipalidad de Vitacura,Chile
9435,Arteaga,Argentina
9436,Municipalidad de Independencia,Chile
9437,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),Mexico
9438,Municipio de Colima,Mexico
9439,Municipio de San Jose,Guatemala
9440,Rio das Flores,Brazil
9441,Prefeitura de Niterói,Brazil
9442,Municipalidad de La Serena,Chile
9443,Municipalidad de Concepción,Chile
9444,Municipalidad de Tampico,Mexico
9445,Uranga,Argentina
9446,Aipromades Lago de Chapala,Mexico
9447,Prefeitura de Osasco,Brazil
9448,Municipalidad de Tampico,Mexico
9449,Municipalidad de Quepos,Costa Rica
9450,Alcaldia de Mosquera,Colombia
9451,Manta,Ecuador
9452,General Pueyrredon,Argentina
9453,Municipalidad de Cañas,Costa Rica
9454,Santa Bárbara (Costa Rica),Costa Rica
9455,Prefeitura da Cidade de São José do Rio Preto,Brazil
9456,Alcaldia de Floridablanca,Colombia
9457,Municipalidad de San José,Costa Rica
9458,Municipalidad de Avellaneda,Argentina
9459,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico
9460,Prefeitura de Sorocaba,Brazil
9461,Guarco,Costa Rica
9462,Lince,Peru
9463,Prefeitura do Jaboatão dos Guararapes,Brazil
9464,Aipromades Lago de Chapala,Mexico
9465,Montes de Oca,Costa Rica
9466,Ramona,Argentina
9467,Municipalidad de Desamparados,Costa Rica
9468,Ayuntamiento de Cuernavaca,Mexico
9469,Gobierno Municipal de León de los Aldamas,Mexico
9470,Municipalidad de Quepos,Costa Rica
9471,Comodoro Rivadavia,Argentina
9472,Alcaldía Distrital de Santa Marta,Colombia
9473,Municipality of Ambato,Ecuador
9474,Prefeitura de Guarulhos,Brazil
9475,Prefeitura de Cruzeiro do Sul,Brazil
9476,Prefeitura de Cocal do Sul,Brazil
9477,Gobierno Municipal de León de los Aldamas,Mexico
9478,Ayuntamiento de Celaya,Mexico
9479,Prefeitura Municipal de Santos,Brazil
9480,Prefeitura Municipal de São José dos Campos,Brazil
9481,Municipalidad de La Unión,Costa Rica
9482,Municipalidad de Miraflores,Peru
9483,Alcaldía Distrital de Barranquilla,Colombia
9484,Ayuntamiento de Hermosillo,Mexico
9485,Prefeitura de Brasiléia,Brazil
9486,Municipalidad de Tampico,Mexico
9487,Ciudad Madero,Mexico
9488,Municipalidad de la Ciudad de Neuquén,Argentina
9489,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico
9490,Municipalidad de Desamparados,Costa Rica
9491,Prefeitura de Betim,Brazil
9492,Guarco,Costa Rica
9493,Municipality of San Antonio de Areco,Argentina
9494,Municipalidad de La Paz,Bolivia
9495,Aipromades Lago de Chapala,Mexico
9496,Alcaldía Distrital de Barranquilla,Colombia
9497,Municipalidad de General Alvear (Mendoza),Argentina
9498,Municipality of Curitiba,Brazil
9499,Alcaldía de Cuenca,Ecuador
9500,Municipalidad  de Rosario,Argentina
9501,Municipalidad de Miraflores,Peru
9502,Municipalidad de Montecarlo,Argentina
9503,Municipalidad de La Paz,Bolivia
9504,Bogotá Distrito Capital,Colombia
9505,Municipality of Belo Horizonte,Brazil
9506,Prefeitura de Niterói,Brazil
9507,Gobierno Autónomo Municipal de Tarija,Bolivia
9508,Municipality of Curitiba,Brazil
9509,San Carlos Sud,Argentina
9510,Alcaldía de Ríohacha,Colombia
9511,Municipality of Campinas,Brazil
9512,Prefeitura de São Luís,Brazil
9513,Prefeitura do Jaboatão dos Guararapes,Brazil
9514,Municipalidad de Talca,Chile
9515,Santiago de Cali,Colombia
9516,Municipio de Chitré,Panama
9517,Gobierno Municipal de Toluca de Lerdo,Mexico
9518,Municipality of Rauch,Argentina
9519,City of Buenos Aires,Argentina
9520,Itagüí,Colombia
9521,Prefeitura de Campina Grande,Brazil
9522,Prefeitura de São Paulo,Brazil
9523,Alcaldía de Villavicencio,Colombia
9524,Prefeitura de Cordeirópolis,Brazil
9525,Prefeitura Municipal de Santos,Brazil
9526,Municipio de Escuintla,Guatemala
9527,Municipalidad Distrital de La Molina,Peru
9528,Prefeitura de Porto Velho,Brazil
9529,Prefeitura de Guabiruba,Brazil
9530,Municipalidad de Tampico,Mexico
9531,Chacabuco,Argentina
9532,Coatzacoalcos,Mexico
9533,Bogotá Distrito Capital,Colombia
9534,Prefeitura de Extrema,Brazil
9535,City of Goiânia,Brazil
9536,Municipalidad de Portoviejo,Ecuador
9537,Municipalidad de Providencia,Chile
9538,Municipio de Iztapa,Guatemala
9539,Municipality of Ambato,Ecuador
9540,Municipalidad de Portoviejo,Ecuador
9541,Municipality of Medellín,Colombia
9542,Comodoro Rivadavia,Argentina
9543,Coatzacoalcos,Mexico
9544,Prefeitura de Lorena,Brazil
9545,Municipality of Campinas,Brazil
9546,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),Mexico
9547,Prefeitura de Cocal do Sul,Brazil
9548,Ayuntamiento de Puerto Vallarta,Mexico
9549,Arteaga,Argentina
9550,Prefeitura de Iperó,Brazil
9551,Alcaldía de Yopal,Colombia
9552,Alcaldia de Madrid,Colombia
9553,Junta Municipal de Medio Ambiente Lagunas (JIMAL),Mexico
9554,Ciudad Madero,Mexico
9555,Prefeitura de Itá,Brazil
9556,Prefeitura de Niterói,Brazil
9557,Uruapan,Mexico
9558,Prefeitura de Pato Branco,Brazil
9559,Ayuntamiento de Atenguillo,Mexico
9560,Municipio de Colima,Mexico
9561,Bogotá Distrito Capital,Colombia
9562,Municipality of Patagones,Argentina
9563,Municipalidad de Desamparados,Costa Rica
9564,Santiago de Guayaquil,Ecuador
9565,Prefeitura de Vitória,Brazil
9566,Alcaldía de Tegucigalpa,Honduras
9567,Prefeitura de Itá,Brazil
9568,Alcaldia de Pereira,Colombia
9569,Ayuntamiento de Morelia,Mexico
9570,Prefeitura de Osasco,Brazil
9571,Prefeitura do Município de Maringá,Brazil
9572,Municipality of Patagones,Argentina
9573,Godoy Cruz,Argentina
9574,Camilo Aldao,Argentina
9575,Municipalidad de Tampico,Mexico
9576,Alcaldia de Cartago,Colombia
9577,Municipality of Corrientes,Argentina
9578,Corrales,Colombia
9579,Alcaldia de Manizales,Colombia
9580,Municipalidad de Belén,Costa Rica
9581,Ayuntamiento de Celaya,Mexico
9582,Municipalidad de Peñalolén,Chile
9583,Camilo Aldao,Argentina
9584,Municipalidad de Quepos,Costa Rica
9585,Gámeza,Colombia
9586,Municipalidad de Temuco,Chile
9587,Prefeitura de Abaetetuba,Brazil
9588,Metropolitan Municipality of Lima,Peru
9589,Prefeitura do Jaboatão dos Guararapes,Brazil
9590,Lince,Peru
9591,Municipalidad de Miraflores,Peru
9592,Prefeitura Municipal de Canoas,Brazil
9593,San Rafael de Heredia,Costa Rica
9594,Santiago de Cali,Colombia
9595,General Pueyrredon,Argentina
9596,Municipalidad  de Valparaíso,Chile
